file	path	ref_id	status	similarity	supporting_text	best_match
genes/human/STOML3/STOML3-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	DOI:10.1098/rsob.120096	LOW_SIM	0.34	STOML3 directly interacts with multiple ASIC subunits (ASIC1a/1b/2a/2b/3/4) as shown by co-immunopre	We demonstrate that STOML3 interacts with stomatin and ASIC subunits and that this occurs in a highl
genes/human/STOML3/STOML3-ai-review.yaml	.existing_annotations[6].review.supported_by[0]	DOI:10.1038/ncomms4520	NO_MATCH	0.00	STOML3 tunes piezo ion channels to detect molecular-scale movements relevant for fine touch, enablin	
genes/human/STOML3/STOML3-ai-review.yaml	.existing_annotations[7].review.supported_by[0]	DOI:10.1038/ncomms9512	LOW_SIM	0.31	STOML3 binds cholesterol, localizes to cholesterol-rich microdomains, and stiffens local membrane to	STOML3 is detected in cholesterol-rich lipid rafts
genes/human/STOML3/STOML3-ai-review.yaml	.existing_annotations[10].review.supported_by[0]	DOI:10.1038/ncomms4520	NO_MATCH	0.00	STOML3 lowers the activation threshold of Piezo1 and Piezo2 to ~10 nm displacements and is necessary	
genes/human/STOML3/STOML3-ai-review.yaml	.existing_annotations[10].review.supported_by[1]	DOI:10.1098/rsob.120096	LOW_SIM	0.21	STOML3 and to a lesser extent STOM can modulate the gating of ASICs. STOML3 can bind ASIC1a, 1b, 2a,	We identify a hydrophobic region in the N-terminus of STOML3 that is required for vesicular localiza
genes/human/STOML3/STOML3-ai-review.yaml	.existing_annotations[11].review.supported_by[0]	DOI:10.1038/ncomms9512	LOW_SIM	0.47	STOML3 binds cholesterol, localizes to cholesterol-rich microdomains, and stiffens local membrane to	In mouse sensory neurons, depletion of cholesterol and deficiency of STOML3 similarly and interdepen
genes/human/STOML3/STOML3-ai-review.yaml	.core_functions[0].supported_by[0]	DOI:10.1038/ncomms4520	NO_MATCH	0.00	STOML3 lowers the activation threshold of Piezo1 and Piezo2 to ~10 nm displacements and is necessary	
genes/human/STOML3/STOML3-ai-review.yaml	.core_functions[0].supported_by[1]	DOI:10.1038/ncomms9512	REVIEW	0.50	STOML3 binds cholesterol and stiffens local membrane domains to facilitate force transfer and sensit	Here we show that stomatin-like protein-3 (STOML3) controls membrane mechanics by binding cholestero
genes/human/STOML3/STOML3-ai-review.yaml	.core_functions[0].supported_by[2]	DOI:10.1098/rsob.120096	LOW_SIM	0.25	STOML3 directly interacts with multiple ASIC subunits and modulates their gating properties. STOML3-	We further characterize STOML3-containing vesicles in DRG neurons and show that they are Rab11-posit
genes/human/STOML3/STOML3-ai-review.yaml	.core_functions[1].supported_by[0]	DOI:10.1038/ncomms9512	LOW_SIM	0.47	STOML3 binds cholesterol, localizes to cholesterol-rich microdomains, and stiffens local membrane to	In mouse sensory neurons, depletion of cholesterol and deficiency of STOML3 similarly and interdepen
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[0].review.supported_by[0]	DOI:10.1038/s41467-024-46256-1	LOW_SIM	0.19	Synapsin-2 is enriched at presynaptic boutons and axons; peripherally associated with SV membranes o	The reserve pool displays a lower presynaptic mobility compared to the recycling pool and is also pr
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.1038/s41467-024-46256-1	REVIEW	0.52	Syn2aWT fully rescued the elevated mobility of reserve SVs, whereas a tetramerization-deficient Syn2	Re-expression of wild-type Syn2a (Syn2a WT ), but not the tetramerization-deficient mutant K337Q (Sy
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[1].review.supported_by[1]	DOI:10.1101/2023.08.08.549335	LOW_SIM	0.24	SYN2 clusters synaptic vesicles into a reserve pool, modulates their mobility, and thereby supports 	ABSTRACT Synapsins are highly abundant presynaptic proteins that play a crucial role in neurotransmi
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[2].review.supported_by[0]	DOI:10.1101/2023.08.08.549335	LOW_SIM	0.31	synapsin-organized mesoscale SV architecture in plasticity expression	Our results indicate that all synapsin isoforms, including synapsin III, are required for fine regul
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	DOI:10.1101/2023.03.20.533583	LOW_SIM	0.11	Half-maximal inhibition of Syn2a LLPS by ATP occurred near ~1.7 mM	At inhibitory synapses, perturbing synapsin-dependent LLPS impairs SV clustering and synchronization
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	DOI:10.1101/2023.08.08.549335	LOW_SIM	0.09	clusters SVs into a reserve pool, modulates their mobility, and thereby supports sustained neurotran	ABSTRACT Synapsins are highly abundant presynaptic proteins that play a crucial role in neurotransmi
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[6].review.supported_by[0]	DOI:10.1038/s41467-024-46256-1	LOW_SIM	0.35	presynaptic, cytosolic synaptic vesicle (SV)-associated phosphoprotein	Abstract Neurotransmitter release relies on the regulated fusion of synaptic vesicles (SVs) that are
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	DOI:10.1038/s41467-024-46256-1	LOW_SIM	0.36	Synapsin-2a can tetramerize, and this assembly property is central to reserve-pool organization	Triple knockout of Synapsin 1-3 genes (SynTKO) increased the mobility of reserve pool SVs
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[9].review.supported_by[0]	DOI:10.1038/s41467-024-46256-1	LOW_SIM	0.23	tetramerization (prominently via Synapsin-2a) expands RP size and accelerates mobilization	Synapsin 2a (Syn2a) tetramerization has been suggested as a potential clustering mechanism
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[15].review.supported_by[0]	DOI:10.1038/s41467-024-46256-1	LOW_SIM	0.37	Synapsin 2a tetramerisation selectively controls the presynaptic nanoscale organisation of reserve s	Therefore, Syn2a tetramerization controls its own presynaptic nanoclustering and thereby contributes
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[18].review.supported_by[0]	DOI:10.1101/2023.03.20.533583	LOW_SIM	0.42	at excitatory synapses, tetramerization (prominently via Synapsin-2a) expands RP size and accelerate	At glutamatergic synapses, the opposite is true: synapsin tetramerization enhances clustering of glu
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[19].review.supported_by[0]	DOI:10.7554/eLife.89687	LOW_SIM	0.12	Synapsin-2 integrates with the SV cycle as a regulator of RP size and mobilization kinetics	Synapsin E-domain allows α-syn functionality, binds to α-syn, and is necessary and sufficient for en
genes/human/SYN2/SYN2-ai-review.yaml	.existing_annotations[24].review.supported_by[0]	DOI:10.1101/2023.03.20.533583	LOW_SIM	0.09	ATP within physiological ranges inhibits LLPS... and favors higher-order oligomerization	Comparison of inhibitory and excitatory transmission during prolonged synaptic activity revealed tha
genes/human/SYP/SYP-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:10620806	AUTOFIX	0.97	synaptophysin as a major specifically cholesterol-binding protein in PC12 cells and brain synaptic v	We propose that specific interactions between cholesterol and SLMV membrane proteins, such as synapt
genes/human/THBS1/THBS1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:9304800	LOW_SIM	0.25	TSP1 mediates cell-matrix adhesion through interactions with multiple integrins.
	Thrombospondin-1 functions as a cell adhesion molecule and also modulates cell movement, cell prolif
genes/human/TIA1/TIA1-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:12486009	AUTOFIX	1.00	The non-consensus RRM1 and the C-terminal glutamine-rich (Q) domain are required for association wit	The non- consensus RRM1 and the C-terminal glutamine-rich (Q) domain are required for association wi
genes/human/TNFRSF1A/TNFRSF1A-ai-review.yaml	.existing_annotations[4].review.supported_by[0]	PMID:23382219	AUTOFIX	0.87	the PX-FERM proteins share a promiscuous ability to bind a wide array of putative cargo molecules, i	We further show that the PX-FERM proteins share a promiscuous ability to bind a wide array of putati
genes/human/TNFRSF1A/TNFRSF1A-ai-review.yaml	.existing_annotations[119].review.supported_by[0]	PMID:19593445	AUTOFIX	1.00	BAD, a pro-apoptotic protein of the Bcl-2 family, has recently been identified as an integrator of s	BAD, a pro-apoptotic protein of the Bcl-2 family, has recently been identified as an integrator of s
genes/human/TNFRSF1A/TNFRSF1A-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:12887920	LOW_SIM	0.45	A second complex (complex II) is formed after TRADD and RIP1 associate with FADD and caspase-8, and 	In a second step, TRADD and RIP1 associate with FADD and caspase-8, forming a cytoplasmic complex (c
genes/human/TOP2A/TOP2A-ai-review.yaml	.core_functions[2].supported_by[1]	PMID:12711669	LOW_SIM	0.23	Chromatin organization demonstrated by IMP evidence	A direct interaction has been demonstrated between Ubc9 and topoisomerase IIα or IIβ by yeast two-hy
genes/human/TPM3/TPM3-ai-review.yaml	.existing_annotations[7].review.supported_by[0]	PMID:14743216	AUTOFIX	0.99	A physical and functional map of the human TNF-alpha/NF-kappa B signal transduction pathway [large-s	# A physical and functional map of the human TNF-alpha/NF-kappa B signal transduction pathway
genes/human/TPM3/TPM3-ai-review.yaml	.existing_annotations[8].review.supported_by[0]	PMID:16189514	AUTOFIX	0.99	Towards a proteome-scale map of the human protein-protein interaction network [large-scale Y2H study	# Towards a proteome-scale map of the human protein-protein interaction network
genes/human/TPM3/TPM3-ai-review.yaml	.existing_annotations[9].review.supported_by[0]	PMID:17353931	AUTOFIX	0.99	Large-scale mapping of human protein-protein interactions by mass spectrometry [high-throughput inte	# Large-scale mapping of human protein-protein interactions by mass spectrometry
genes/human/TPM3/TPM3-ai-review.yaml	.existing_annotations[10].review.supported_by[0]	PMID:21516116	AUTOFIX	0.98	Next-generation sequencing to generate interactome datasets [high-throughput study]	# Next-generation sequencing to generate interactome datasets
genes/human/TPM3/TPM3-ai-review.yaml	.existing_annotations[11].review.supported_by[0]	PMID:25416956	AUTOFIX	0.98	A proteome-scale map of the human interactome network [large-scale interactome study]	# A proteome-scale map of the human interactome network
genes/human/TPM3/TPM3-ai-review.yaml	.existing_annotations[13].review.supported_by[0]	PMID:25959826	AUTOFIX	0.99	Quantitative interaction proteomics of neurodegenerative disease proteins [high-throughput interacto	# Quantitative interaction proteomics of neurodegenerative disease proteins
genes/human/TPM3/TPM3-ai-review.yaml	.existing_annotations[14].review.supported_by[0]	PMID:27107012	AUTOFIX	0.99	Pooled-matrix protein interaction screens using Barcode Fusion Genetics [high-throughput screening m	# Pooled-matrix protein interaction screens using Barcode Fusion Genetics
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:11460167	REVIEW	0.63	Supporting evidence for TRAF6 function	We also provide evidence that TRAF6 is conjugated by the K63 polyubiquitin chains
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:11057907	LOW_SIM	0.28	Supporting evidence for TRAF6 function	These results unveil a new regulatory function for ubiquitin, in which IKK is activated through the 
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:11460167	REVIEW	0.63	Supporting evidence for TRAF6 function	We also provide evidence that TRAF6 is conjugated by the K63 polyubiquitin chains
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:11057907	LOW_SIM	0.28	Supporting evidence for TRAF6 function	These results unveil a new regulatory function for ubiquitin, in which IKK is activated through the 
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:11460167	REVIEW	0.63	Supporting evidence for TRAF6 function	We also provide evidence that TRAF6 is conjugated by the K63 polyubiquitin chains
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[2].supported_by[1]	PMID:11057907	LOW_SIM	0.28	Supporting evidence for TRAF6 function	These results unveil a new regulatory function for ubiquitin, in which IKK is activated through the 
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:11460167	REVIEW	0.63	Supporting evidence for TRAF6 function	We also provide evidence that TRAF6 is conjugated by the K63 polyubiquitin chains
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[3].supported_by[1]	PMID:11057907	LOW_SIM	0.28	Supporting evidence for TRAF6 function	These results unveil a new regulatory function for ubiquitin, in which IKK is activated through the 
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[4].supported_by[0]	PMID:11460167	REVIEW	0.63	Supporting evidence for TRAF6 function	We also provide evidence that TRAF6 is conjugated by the K63 polyubiquitin chains
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[4].supported_by[1]	PMID:11057907	LOW_SIM	0.28	Supporting evidence for TRAF6 function	These results unveil a new regulatory function for ubiquitin, in which IKK is activated through the 
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[5].supported_by[0]	PMID:11460167	REVIEW	0.63	Supporting evidence for TRAF6 function	We also provide evidence that TRAF6 is conjugated by the K63 polyubiquitin chains
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[5].supported_by[1]	PMID:11057907	LOW_SIM	0.28	Supporting evidence for TRAF6 function	These results unveil a new regulatory function for ubiquitin, in which IKK is activated through the 
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[7].supported_by[0]	PMID:11460167	REVIEW	0.63	Supporting evidence for TRAF6 function	We also provide evidence that TRAF6 is conjugated by the K63 polyubiquitin chains
genes/human/TRAF6/TRAF6-ai-review.yaml	.core_functions[7].supported_by[1]	PMID:11057907	LOW_SIM	0.28	Supporting evidence for TRAF6 function	These results unveil a new regulatory function for ubiquitin, in which IKK is activated through the 
genes/human/UBA7/UBA7-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:27545325	LOW_SIM	0.24	UBA7 frequently downregulated in lung and breast cancers and functions as tumor suppressor	Conversely, it has also been reported that repression of UBP43 shows antineoplastic effects in lung 
genes/human/UCK2/UCK2-ai-review.yaml	.existing_annotations[12].review.supported_by[0]	PMID:32296183	AUTOFIX	0.93	Global insights into cellular organization and genome function require comprehensive understanding o	(#)Contributed equally Global insights into cellular organization and genome function require compre
genes/human/UCK2/UCK2-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:11306702	AUTOFIX	0.77	UCK2 was expressed in Escherichia coli and shown to catalyze the phosphorylation of Urd and Cyd. The	The approximately 30-kDa proteins, named UCK1 and UCK2, were expressed in Escherichia coli and shown
genes/human/VEGFA/VEGFA-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:21771332	LOW_SIM	0.46	VEGF caused a significant increase in proliferation by 27%	The results were compared with that induced by the best-characterized angiogenic regulator, VEGF.Our
genes/human/WIPF1/WIPF1-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:19798448	AUTOFIX	0.94	The SH3 domain of C. elegans TOCA-1 is also functional and able to associate with one of the known m	Next, we tested whether the SH3 domain of CeTOCA-1 is also functional and able to associate with one
genes/human/XIST/XIST-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:23562786	NO_MATCH	0.00	XIST localizes to and coats the inactive X chromosome	
genes/human/XIST/XIST-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:23868259	NO_MATCH	0.00	XIST recruits chromatin-modifying complexes to establish silencing	
genes/human/XIST/XIST-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:34312245	REVIEW	0.59	XIST mediates nuclear organization of the inactive X chromosome	Genetic perturbation of the mechanisms involved, however, reveals that nuclear organization is not a
genes/human/XIST/XIST-ai-review.yaml	.proposed_new_terms[0].supported_by[0]	PMID:9069284	REVIEW	0.68	Xist RNA becomes localized close to the chromosome and is sufficient for inactivation in cis	Here we show that Xist, introduced onto an autosome, is sufficient by itself for inactivation in cis
genes/mouse/Calm2/Calm2-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:33199372	AUTOFIX	0.78	Calmodulin bound to NCKX4 under basal conditions and suppressed NCKX4 activation in a time-dependent	When purinergic stimulation of NCKX4 was examined in these cells, coexpression of wild-type calmodul
genes/mouse/Sirt2/Sirt2-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:24334550	AUTOFIX	0.99	Sirt2 functions in spindle organization and chromosome alignment in mouse oocyte meiosis through his	# Sirt2 functions in spindle organization and chromosome alignment in mouse oocyte meiosis
genes/mouse/Sirt2/Sirt2-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:34059674	AUTOFIX	0.79	Sirt2 deacetylates PAX7 to regulate muscle stem cell self-renewal and differentiation in mice	# Acetylation of PAX7 controls muscle stem cell self-renewal and differentiation potential in mice
genes/mouse/Sirt2/Sirt2-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:24334550	REVIEW	0.60	Sirt2 deacetylates tubulin during mouse oocyte meiosis affecting spindle organization	Sirt2 functions in spindle organization and chromosome alignment in mouse oocyte meiosis
genes/mouse/Sirt2/Sirt2-ai-review.yaml	.core_functions[2].supported_by[1]	PMID:23126280	REVIEW	0.67	Sirt2 tubulin deacetylation is involved in adipogenesis regulation	Finally, we show that katanin, a microtubule-severing protein with enhanced activity on acetylated α
genes/mouse/Sirt2/Sirt2-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:22014574	AUTOFIX	0.99	SIRT2 maintains genome integrity and suppresses tumorigenesis through regulating APC/C activity via 	# SIRT2 maintains genome integrity and suppresses tumorigenesis through regulating APC/C activity
genes/mouse/Sirt2/Sirt2-ai-review.yaml	.core_functions[3].supported_by[1]	PMID:24334550	LOW_SIM	0.48	Sirt2 is essential for proper meiotic progression in mouse oocytes	Here, by confocal scanning and quantitative analysis, we show that specific depletion of Sirt2 in mo
genes/mouse/Surf1/Surf1-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:23838831	LOW_SIM	0.42	Surf1-deficient mice exhibit ~49% reduction in COX activity across tissues, confirming SURF1's funct	ATP production in brain mitochondria isolated from Surf1 KO mice remained unchanged despite a 49% re
genes/mouse/Tuba1a/Tuba1a-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:17218254	LOW_SIM	0.38	Tuba1a S140G mutation disrupts microtubule organization in cortical and hippocampal neurons, confirm	There was a significant reduction in the locomotor behavior of transgenic animals with the S140G mut
genes/mouse/Tuba1a/Tuba1a-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:17218254	REVIEW	0.68	S140G mutation in the GTP binding pocket reduces GTP binding approximately 5-fold and heterodimer fo	The S140G Mutation Reduces GTP Binding and Native Heterodimer FormationWe hypothesized that the S140
genes/mouse/Tuba1a/Tuba1a-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:20603323	REVIEW	0.51	Nine disease-causing TUBA1A mutations cause defects in chaperone interactions and reduced heterodime	# Disease-associated mutations in TUBA1A result in a spectrum of defects in the tubulin folding and 
genes/mouse/Tuba1a/Tuba1a-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:20603323	AUTOFIX	0.92	Disease-associated mutations cause a spectrum of defects in the tubulin folding and heterodimer asse	Disease-associated mutations in TUBA1A result in a spectrum of defects in the tubulin folding and he
genes/mouse/Tuba1a/Tuba1a-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:17218254	REVIEW	0.67	S140G mutation causes impaired radial migration at E14.5 and E16.5, fractured pyramidal cell layer i	The mutation results in abnormal neuronal migration in vivo; perturbations in layers II/III and IV o
genes/mouse/Tuba1a/Tuba1a-ai-review.yaml	.core_functions[3].supported_by[1]	PMID:28687665	REVIEW	0.63	S140G mutation leads to straighter microtubules, slowed neuronal migration with increased branching,	Live imaging of Tuba1a-mutant neurons revealed slowed migration and increased neuronal branching, wh
genes/mouse/Tuba1a/Tuba1a-ai-review.yaml	.core_functions[3].supported_by[2]	PMID:31386652	AUTOFIX	0.76	Tuba1a null is perinatal lethal with significant forebrain dysmorphology, demonstrating non-redundan	In contrast, loss of Tuba1a is perinatal lethal and leads to significant forebrain dysmorphology
genes/mouse/Tuba1a/Tuba1a-ai-review.yaml	.core_functions[4].supported_by[0]	PMID:37865089	LOW_SIM	0.44	Tuba1a identified in sperm flagellar doublet microtubules by cryo-ET at 7.7 angstrom resolution.	Additionally, we currently lack high-resolution information of sperm macromolecular complexes to und
genes/rat/Hspa5/Hspa5-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:23444373	LOW_SIM	0.46	BiP/GRP78 interacts with DNAJC10/ERdj5 in the ER lumen for substrate recognition and ERAD	Immunoprecipitation and binding assays demonstrated that SDF2L1 interacts with the ER chaperone GRP7
genes/rat/Hspa5/Hspa5-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:11884402	LOW_SIM	0.31	BiP/GRP78 identified as ER chaperone essential for protein folding and quality control	Folding and post-translational modification of the thyroid hormone precursor, thyroglobulin (Tg), in
genes/rat/Hspa5/Hspa5-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:23444373	LOW_SIM	0.42	BiP/GRP78 binds misfolded proteins for ER quality control and ERAD targeting	Immunoprecipitation and binding assays demonstrated that SDF2L1 interacts with the ER chaperone GRP7
genes/rat/Rgn/Rgn-ai-review.yaml	.core_functions[3].supported_by[0]	PMID:2280766	AUTOFIX	0.83	Regucalcin inhibits aminoacyl-tRNA synthetase activity	# Effect of calcium-binding protein regucalcin on hepatic protein synthesis: inhibition of aminoacyl
genes/rat/Rgn/Rgn-ai-review.yaml	.core_functions[4].supported_by[0]	PMID:11500948	REVIEW	0.61	Regucalcin suppresses DNA synthesis in hepatoma cells	The present study demonstrates that endogenous regucalcin plays a suppressive role in the enhancemen
genes/worm/daf-19/daf-19-ai-review.yaml	.existing_annotations[3].review.supported_by[0]	PMID:12954713	AUTOFIX	1.00	The ciliogenic pathway regulator DAF-19 affects downstream components of the HOB-specific program in	The ciliogenic pathway regulator DAF-19 affects downstream components of the HOB-specific program in
genes/worm/daf-19/daf-19-ai-review.yaml	.existing_annotations[9].review.supported_by[0]	PMID:12954713	AUTOFIX	1.00	The ciliogenic pathway regulator DAF-19 affects downstream components of the HOB-specific program in	The ciliogenic pathway regulator DAF-19 affects downstream components of the HOB-specific program in
genes/worm/eat-3/eat-3-ai-review.yaml	.existing_annotations[20].review.supported_by[0]	PMID:18722182	AUTOFIX	0.91	profusion genes fzo-1 and eat-3 or the profission gene drp-1 are not required for apoptosis activati	Here we report that profusion genes fzo-1 and eat-3 or the profission gene drp-1 are not required fo
genes/worm/fshr-1/fshr-1-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:26360906	AUTOFIX	0.87	fshr-1(ok778) mutants died significantly more quickly than wild-type worms when exposed to paraquat	fshr-1(ok778) mutants died significantly more quickly than wild-type worms (One-way ANOVA, F = 40.96
genes/worm/gcn-2/gcn-2-ai-review.yaml	.existing_annotations[1].review.supported_by[0]	DOI:10.3390/ijms25052998	LOW_SIM	0.20	GCN1 is the ribosome-associated activator of GCN-2... bind polyribosomes and stalled/disome ribosome	Although it is known that GCN1 and GCN2 interact with ribosomes to accomplish amino acid starvation 
genes/worm/hsp-12.3/hsp-12.3-ai-review.yaml	.existing_annotations[5].review.supported_by[0]	PMID:9744800	AUTOFIX	0.75	[Both HSP-12.2 and HSP-12.3 are] devoid of in vitro chaperone-like abilities.	Exceptionally, too, both appear devoid of in vitro chaperone-like abilities
genes/worm/hsp-60/hsp-60-ai-review.yaml	.existing_annotations[14].review.supported_by[0]	PMID:17925224	AUTOFIX	1.00	Activation of the UPR(mt) correlates temporally and spatially with nuclear redistribution of DVE-1 a	Activation of the UPR(mt) correlates temporally and spatially with nuclear redistribution of DVE-1 a
genes/worm/hsp-60/hsp-60-ai-review.yaml	.existing_annotations[16].review.supported_by[0]	PMID:15280428	AUTOFIX	0.92	RNAi of genes encoding mitochondrial chaperones or proteases, which lead to defective protein foldin	We found that the mitochondrial matrix HSP70 and HSP60 chaperones, encoded by the Caenorhabditis ele
genes/worm/lbp-8/lbp-8-ai-review.yaml	.core_functions[1].supported_by[2]	PMID:30713071	AUTOFIX	0.89	the LIPL-4/LBP-8 lysosomal signaling pathway promotes longevity by adjusting mitochondrial activity	# Lysosomal Signaling Promotes Longevity by Adjusting Mitochondrial Activity
genes/worm/lgg-2/lgg-2-ai-review.yaml	.core_functions[0].supported_by[0]	PMID:26687600	LOW_SIM	0.32	This protein is subject to lipidation.	lgg-1 is essential for degradation of protein aggregates, while lgg-2 has cargo-specific and develop
genes/worm/lgg-2/lgg-2-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:24374177	LOW_SIM	0.09	G->A [at position 130]: Diffuse cytosolic localization in 500-cell embryos with no punctate pattern	During allophagy, a developmentally stereotyped autophagic flux, LGG-1 acts upstream of LGG-2 to all
genes/worm/nhr-49/nhr-49-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:22511885	AUTOFIX	0.79	NHR-49 regulates distinct subsets of its target genes by partnering with at least two other NHRs. NH	We show that NHR-49 regulates distinct subsets of its target genes by partnering with at least two o
genes/worm/nhr-49/nhr-49-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:16651656	AUTOFIX	0.80	MDT-15, a subunit of the C. elegans Mediator complex, as an NHR-49-interacting protein and transcrip	elegans Mediator complex, as an NHR-49-interacting protein and transcriptional coactivator
genes/worm/nhr-49/nhr-49-ai-review.yaml	.core_functions[1].supported_by[0]	PMID:25474470	AUTOFIX	0.91	Two independent RNAi clones targeting nhr-49 completely abrogated the longevity of glp-1 mutants. NH	We found that two independent RNAi clones targeting nhr-49 completely abrogated the longevity of glp
genes/worm/nhr-49/nhr-49-ai-review.yaml	.core_functions[1].supported_by[1]	PMID:25554789	AUTOFIX	0.77	Nuclear hormone receptors nhr-49 and nhr-80 were both required for lipl-4- and lbp-8-mediated longev	Nuclear hormone receptors nhr-49 and nhr-80, previously demonstrated to physically interact (10), we
genes/worm/nhr-49/nhr-49-ai-review.yaml	.core_functions[1].supported_by[2]	PMID:15719061	AUTOFIX	0.95	nhr-49(nr2041) worms lived only 6-8 d as adults, significantly shorter than the 15 to 18-d life span	At 23 °C, nhr-49(nr2041) worms lived only 6–8 d as adults, significantly shorter than the 15 to 18-d
genes/worm/nhr-49/nhr-49-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:35285794	REVIEW	0.64	nhr-49 is not only required to induce fmo-2, but controls a broad transcriptional response to hypoxi	Here, we show that nhr-49 is not only required to induce fmo-2, but controls a broad transcriptional
genes/worm/nhr-80/nhr-80-ai-review.yaml	.core_functions[0].supported_by[2]	PMID:22511885	AUTOFIX	0.88	NHR-49 binds to NHR-80 to activate the fatty acid desaturase genes	Although HNF4 is not yet known to dimerize with other partners, it will be critical to determine if 
genes/worm/pgl-3/pgl-3-ai-review.yaml	.core_functions[0].supported_by[1]	PMID:26787882	AUTOFIX	0.98	PGL enzymatic activity is modest compared with classic guanosine-specific RNases, like RNase T1	PGL’s enzymatic activity is modest compared with classic guanosine-specific RNases, like RNase T1
genes/worm/pgl-3/pgl-3-ai-review.yaml	.core_functions[2].supported_by[0]	PMID:27594427	LOW_SIM	0.37	In vitro, binds mRNA; this interaction is required for the formation of liquid-like droplets that re	By combining in vitro reconstitution with measurements of intracellular concentrations, we show that
genes/worm/pgl-3/pgl-3-ai-review.yaml	.core_functions[3].supported_by[1]	PMID:26598553	LOW_SIM	0.39	may act redundantly with pgl-1 to protect germ cells from excessive germline apoptosis during normal	We conclude that PGL proteins suppress excessive germline apoptosis by repressing both the protein l
genes/worm/skn-1/skn-1-ai-review.yaml	.existing_annotations[0].review.supported_by[1]	PMID:9628487	AUTOFIX	0.98	A new DNA-binding motif in the Skn-1 binding domain-DNA complex [structural characterization of sequ	# A new DNA-binding motif in the Skn-1 binding domain-DNA complex
genes/worm/ubl-5/ubl-5-ai-review.yaml	.existing_annotations[10].review.supported_by[0]	PMID:16816413	AUTOFIX	0.78	Induction of mitochondrial stress promotes accumulation of GFP-tagged UBL-5 in nuclei of transgenic 	Induction of mitochondrial stress promotes accumulation of GFP-tagged UBL-5 in nuclei of transgenic 
